epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,25265.8,0.43728,0.22597,0.90279,0.95492,0.92877,0.97211,0.67236,1.16832,0.42486,1.43447,0.0082378,0.0082378,0.0082378
180,25407.1,0.43949,0.22806,0.90555,0.95693,0.9264,0.97183,0.67238,1.16823,0.42496,1.43444,0.0082279,0.0082279,0.0082279
181,25548.6,0.43423,0.22657,0.90477,0.95587,0.92628,0.97179,0.6725,1.16835,0.42486,1.43438,0.008218,0.008218,0.008218
182,25690.1,0.43823,0.22657,0.90477,0.9568,0.9257,0.97172,0.67241,1.16836,0.42448,1.43435,0.0082081,0.0082081,0.0082081
183,25831.4,0.42982,0.22218,0.90155,0.95783,0.92469,0.97165,0.67241,1.16846,0.42425,1.43446,0.0081982,0.0081982,0.0081982
184,25972.9,0.42792,0.22026,0.90119,0.95728,0.92572,0.97168,0.67267,1.16834,0.42403,1.43433,0.0081883,0.0081883,0.0081883
185,26114.1,0.4328,0.22254,0.90356,0.95671,0.9258,0.97164,0.67251,1.16892,0.42383,1.4349,0.0081784,0.0081784,0.0081784
186,26255.5,0.43147,0.22304,0.901,0.9562,0.92628,0.97155,0.67234,1.16937,0.42362,1.43545,0.0081685,0.0081685,0.0081685
187,26397,0.42999,0.2237,0.90355,0.95518,0.92725,0.97154,0.67246,1.16953,0.42374,1.4357,0.0081586,0.0081586,0.0081586
188,26538.3,0.42797,0.22115,0.90131,0.95498,0.92751,0.97159,0.67241,1.16971,0.42382,1.43585,0.0081487,0.0081487,0.0081487
189,26679.5,0.43095,0.22775,0.9042,0.95397,0.92859,0.97158,0.6723,1.1703,0.42394,1.4365,0.0081388,0.0081388,0.0081388
190,26820.7,0.43195,0.22263,0.90296,0.95422,0.92896,0.97177,0.67231,1.17031,0.4239,1.43653,0.0081289,0.0081289,0.0081289
191,26962.1,0.43094,0.22139,0.90063,0.9531,0.93027,0.97171,0.6717,1.17044,0.4238,1.4369,0.008119,0.008119,0.008119
192,27103.5,0.43652,0.2269,0.90701,0.95383,0.93002,0.97176,0.67182,1.17145,0.42371,1.43778,0.0081091,0.0081091,0.0081091
193,27244.8,0.42934,0.22424,0.90066,0.95383,0.92978,0.97177,0.67134,1.17252,0.42391,1.4386,0.0080992,0.0080992,0.0080992
194,27386.1,0.42772,0.22155,0.90007,0.9539,0.92978,0.97192,0.67141,1.17295,0.42381,1.43909,0.0080893,0.0080893,0.0080893
195,27527.1,0.42775,0.22162,0.9019,0.95438,0.92954,0.97197,0.67099,1.17296,0.42369,1.43907,0.0080794,0.0080794,0.0080794
196,27668.5,0.42503,0.21848,0.90164,0.95516,0.92877,0.97176,0.67088,1.17304,0.42355,1.43907,0.0080695,0.0080695,0.0080695
197,27809.8,0.43404,0.22214,0.90244,0.95579,0.92773,0.97165,0.67068,1.17303,0.42337,1.43889,0.0080596,0.0080596,0.0080596
198,27951.2,0.43532,0.2235,0.90284,0.95533,0.92732,0.97175,0.67074,1.17308,0.42329,1.43912,0.0080497,0.0080497,0.0080497
199,28092.6,0.4333,0.22488,0.90267,0.95487,0.92809,0.9718,0.67116,1.17336,0.4234,1.43896,0.0080398,0.0080398,0.0080398
200,28234,0.42622,0.22027,0.90025,0.95547,0.92777,0.97186,0.67097,1.17345,0.4236,1.43896,0.0080299,0.0080299,0.0080299
201,28375.3,0.42792,0.22331,0.89923,0.95582,0.92765,0.97194,0.67098,1.17356,0.42369,1.43898,0.00802,0.00802,0.00802
202,28516.7,0.42336,0.22147,0.89744,0.95573,0.92837,0.97203,0.67115,1.17334,0.42373,1.43893,0.0080101,0.0080101,0.0080101
203,28658.2,0.42978,0.22184,0.9015,0.9566,0.92737,0.97223,0.67135,1.17311,0.42355,1.43886,0.0080002,0.0080002,0.0080002
204,28799.5,0.43118,0.22373,0.90255,0.95623,0.92785,0.9718,0.67113,1.17307,0.4234,1.43875,0.0079903,0.0079903,0.0079903
205,28940.6,0.42165,0.21894,0.89772,0.95633,0.9286,0.97192,0.67124,1.17383,0.42342,1.43913,0.0079804,0.0079804,0.0079804
206,29082.1,0.42388,0.22223,0.89848,0.95613,0.92833,0.97187,0.6712,1.17442,0.42345,1.43952,0.0079705,0.0079705,0.0079705
207,29229.2,0.433,0.22464,0.90393,0.95557,0.92833,0.97172,0.67079,1.17508,0.42375,1.44006,0.0079606,0.0079606,0.0079606
208,29370.7,0.42352,0.22086,0.89819,0.95574,0.92867,0.97189,0.67074,1.17536,0.4236,1.44023,0.0079507,0.0079507,0.0079507
209,29512,0.42542,0.22072,0.8988,0.95555,0.92941,0.97161,0.67021,1.17596,0.42383,1.44099,0.0079408,0.0079408,0.0079408
210,29653.3,0.42886,0.22213,0.90093,0.95548,0.92941,0.97173,0.67034,1.17622,0.42375,1.44139,0.0079309,0.0079309,0.0079309
211,29794.8,0.4217,0.221,0.89615,0.956,0.92912,0.97171,0.67044,1.17639,0.42397,1.4415,0.007921,0.007921,0.007921
212,29936.3,0.41863,0.22154,0.89475,0.95636,0.92905,0.97182,0.67045,1.17655,0.42398,1.44157,0.0079111,0.0079111,0.0079111
213,30077.7,0.4244,0.21657,0.90009,0.95623,0.929,0.97184,0.67031,1.17745,0.42408,1.44205,0.0079012,0.0079012,0.0079012
214,30219,0.42787,0.22238,0.89849,0.95564,0.92895,0.97195,0.67061,1.17758,0.42416,1.442,0.0078913,0.0078913,0.0078913
215,30360.3,0.42078,0.22122,0.89632,0.95618,0.92789,0.97172,0.67022,1.17804,0.42421,1.44225,0.0078814,0.0078814,0.0078814
216,30501.6,0.42727,0.22031,0.90102,0.95573,0.92839,0.97165,0.67014,1.17854,0.42388,1.44246,0.0078715,0.0078715,0.0078715
217,30642.9,0.42487,0.22111,0.90047,0.95598,0.92873,0.97151,0.67016,1.17862,0.424,1.44261,0.0078616,0.0078616,0.0078616
218,30784.3,0.42566,0.219,0.89953,0.9562,0.92905,0.97158,0.67009,1.179,0.42411,1.44262,0.0078517,0.0078517,0.0078517
219,30925.6,0.4181,0.2164,0.8955,0.95614,0.92917,0.97163,0.67014,1.1796,0.42437,1.44296,0.0078418,0.0078418,0.0078418
220,31067,0.42634,0.21781,0.90149,0.95601,0.92929,0.97156,0.66974,1.18027,0.42437,1.44323,0.0078319,0.0078319,0.0078319
221,31208.6,0.42402,0.21802,0.90063,0.95579,0.92956,0.97154,0.66972,1.18076,0.42446,1.44367,0.007822,0.007822,0.007822
222,31350,0.4284,0.22208,0.9011,0.95519,0.92929,0.97163,0.66952,1.18143,0.42479,1.44428,0.0078121,0.0078121,0.0078121
223,31491.4,0.42417,0.21955,0.89786,0.9557,0.92769,0.9713,0.66882,1.18146,0.42488,1.44435,0.0078022,0.0078022,0.0078022
224,31632.9,0.42367,0.21977,0.8985,0.95546,0.92758,0.97136,0.66874,1.18149,0.42509,1.44424,0.0077923,0.0077923,0.0077923
225,31774.3,0.42169,0.21842,0.90096,0.95561,0.92834,0.97124,0.66882,1.1818,0.42514,1.44459,0.0077824,0.0077824,0.0077824
226,31915.6,0.42036,0.21727,0.89814,0.95531,0.92821,0.97116,0.66867,1.1826,0.42534,1.44517,0.0077725,0.0077725,0.0077725
227,32057.1,0.41178,0.21327,0.89229,0.95535,0.92833,0.97095,0.66825,1.1827,0.4254,1.44523,0.0077626,0.0077626,0.0077626
228,32198.7,0.41682,0.21629,0.89626,0.95536,0.92808,0.97092,0.6684,1.18282,0.42522,1.44532,0.0077527,0.0077527,0.0077527
229,32340,0.42055,0.21647,0.89778,0.95595,0.92713,0.97103,0.66799,1.18335,0.42521,1.44576,0.0077428,0.0077428,0.0077428
230,32481.2,0.41844,0.21629,0.89674,0.95775,0.92565,0.97105,0.66784,1.18403,0.42534,1.4461,0.0077329,0.0077329,0.0077329
231,32622.6,0.41432,0.21452,0.89343,0.95648,0.92651,0.97111,0.66799,1.18421,0.42517,1.44595,0.007723,0.007723,0.007723
232,32763.7,0.4168,0.21541,0.89409,0.95599,0.92635,0.97073,0.66759,1.18479,0.42531,1.44616,0.0077131,0.0077131,0.0077131
233,32905.1,0.41356,0.21673,0.89383,0.95541,0.92713,0.97075,0.66709,1.18478,0.42513,1.44594,0.0077032,0.0077032,0.0077032
234,33046.6,0.42017,0.21669,0.89729,0.95557,0.92713,0.97067,0.66692,1.1853,0.4253,1.44624,0.0076933,0.0076933,0.0076933
235,33188.1,0.42103,0.21869,0.89982,0.95532,0.92719,0.97069,0.66689,1.18562,0.42542,1.44629,0.0076834,0.0076834,0.0076834
236,33329.4,0.41657,0.21742,0.89567,0.95625,0.92677,0.97049,0.66673,1.18581,0.42587,1.4462,0.0076735,0.0076735,0.0076735
237,33470.7,0.41603,0.21699,0.89581,0.95704,0.92689,0.97059,0.66696,1.18631,0.42592,1.44635,0.0076636,0.0076636,0.0076636
238,33612,0.42066,0.21813,0.89888,0.95651,0.92714,0.97043,0.666,1.18661,0.42598,1.44662,0.0076537,0.0076537,0.0076537
239,33753.4,0.41689,0.21941,0.89557,0.95626,0.92725,0.9705,0.66592,1.18664,0.42608,1.44644,0.0076438,0.0076438,0.0076438
240,33894.8,0.41478,0.21713,0.89397,0.9558,0.92749,0.97027,0.66594,1.18637,0.42607,1.4464,0.0076339,0.0076339,0.0076339
241,34036.2,0.41999,0.21653,0.89744,0.95554,0.92761,0.97034,0.66589,1.18649,0.42613,1.44648,0.007624,0.007624,0.007624
242,34178,0.41492,0.21367,0.89434,0.95697,0.92628,0.97025,0.66618,1.1865,0.42633,1.44644,0.0076141,0.0076141,0.0076141
243,34319,0.41524,0.21344,0.89533,0.95794,0.92616,0.97011,0.6657,1.18672,0.42635,1.44668,0.0076042,0.0076042,0.0076042
244,34460.3,0.41871,0.21686,0.89801,0.95799,0.92628,0.97037,0.66532,1.18699,0.42609,1.44689,0.0075943,0.0075943,0.0075943
245,34601.6,0.41292,0.21304,0.8944,0.95801,0.9258,0.97035,0.66556,1.18764,0.42604,1.44736,0.0075844,0.0075844,0.0075844
246,34742.9,0.41246,0.21549,0.89235,0.95811,0.9256,0.9703,0.66549,1.18792,0.42573,1.4476,0.0075745,0.0075745,0.0075745
247,34884.3,0.41597,0.21623,0.89273,0.95806,0.92508,0.96996,0.66469,1.18827,0.42565,1.44809,0.0075646,0.0075646,0.0075646
248,35025.7,0.42165,0.21733,0.89815,0.95831,0.92483,0.97007,0.66478,1.18863,0.42583,1.4487,0.0075547,0.0075547,0.0075547
249,35167.9,0.42671,0.21984,0.90171,0.95857,0.92529,0.9701,0.66464,1.18853,0.42579,1.4489,0.0075448,0.0075448,0.0075448
250,35309.4,0.41768,0.21773,0.89613,0.95869,0.92556,0.97003,0.66462,1.18839,0.42574,1.44896,0.0075349,0.0075349,0.0075349
