epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,15768.7,1.21852,0.62314,1.17836,0.90725,0.81766,0.89395,0.5152,1.51746,0.78481,1.47924,0.0082378,0.0082378,0.0082378
180,15856,1.22032,0.62722,1.17897,0.9072,0.81583,0.89314,0.51515,1.51731,0.78649,1.47964,0.0082279,0.0082279,0.0082279
181,15942.9,1.22036,0.62618,1.18131,0.90629,0.81542,0.89292,0.51432,1.51836,0.78779,1.48083,0.008218,0.008218,0.008218
182,16029.9,1.22125,0.62259,1.17792,0.9054,0.81571,0.89274,0.5143,1.5182,0.7893,1.48134,0.0082081,0.0082081,0.0082081
183,16117.1,1.22538,0.62969,1.17972,0.90183,0.81679,0.89225,0.51416,1.51792,0.79044,1.48081,0.0081982,0.0081982,0.0081982
184,16204.1,1.21519,0.61996,1.17579,0.90078,0.81655,0.892,0.51394,1.51833,0.79081,1.48124,0.0081883,0.0081883,0.0081883
185,16291.7,1.21745,0.62864,1.17525,0.90158,0.81654,0.89191,0.51423,1.51868,0.79119,1.48168,0.0081784,0.0081784,0.0081784
186,16378.6,1.2199,0.62504,1.1756,0.90143,0.81667,0.8918,0.51446,1.51828,0.79098,1.48092,0.0081685,0.0081685,0.0081685
187,16465.6,1.21941,0.6287,1.17338,0.90379,0.81586,0.89166,0.51422,1.51825,0.79162,1.48127,0.0081586,0.0081586,0.0081586
188,16552.6,1.22192,0.6245,1.17377,0.90484,0.81547,0.89176,0.51405,1.51819,0.79256,1.48099,0.0081487,0.0081487,0.0081487
189,16639.5,1.21467,0.62033,1.17276,0.90597,0.81595,0.89196,0.51427,1.51779,0.79108,1.48076,0.0081388,0.0081388,0.0081388
190,16726.4,1.21939,0.6265,1.18041,0.90393,0.81619,0.89208,0.51406,1.51788,0.7913,1.48118,0.0081289,0.0081289,0.0081289
191,16814,1.21434,0.62182,1.17291,0.90427,0.81595,0.89189,0.51424,1.51729,0.79134,1.48096,0.008119,0.008119,0.008119
192,16901.2,1.21643,0.62456,1.17682,0.90549,0.81462,0.8918,0.51452,1.51751,0.791,1.4814,0.0081091,0.0081091,0.0081091
193,16988.4,1.2207,0.62501,1.1777,0.90489,0.81483,0.89166,0.5145,1.51739,0.7913,1.4813,0.0080992,0.0080992,0.0080992
194,17075.9,1.22069,0.62204,1.17451,0.90486,0.81454,0.89159,0.51468,1.51712,0.79162,1.48078,0.0080893,0.0080893,0.0080893
195,17163.6,1.21462,0.62089,1.17289,0.90517,0.8139,0.89176,0.515,1.51713,0.7913,1.4805,0.0080794,0.0080794,0.0080794
196,17250.8,1.20902,0.61518,1.16506,0.9054,0.8139,0.89152,0.51491,1.51705,0.79195,1.47992,0.0080695,0.0080695,0.0080695
197,17337.9,1.2099,0.61996,1.17106,0.90315,0.81583,0.89164,0.51481,1.51692,0.79211,1.4796,0.0080596,0.0080596,0.0080596
198,17424.9,1.21207,0.61755,1.17647,0.90196,0.81631,0.89146,0.51466,1.51706,0.7926,1.4798,0.0080497,0.0080497,0.0080497
199,17512.1,1.20995,0.61799,1.16772,0.90196,0.81561,0.89174,0.51489,1.51665,0.79266,1.47937,0.0080398,0.0080398,0.0080398
200,17599.1,1.20689,0.61396,1.17225,0.90253,0.81639,0.89248,0.51498,1.51679,0.79131,1.47956,0.0080299,0.0080299,0.0080299
201,17686.4,1.21325,0.61987,1.17315,0.9017,0.81619,0.89215,0.51525,1.51679,0.79205,1.47947,0.00802,0.00802,0.00802
202,17773.9,1.20914,0.61591,1.17474,0.90006,0.81655,0.89161,0.51505,1.5168,0.79331,1.47969,0.0080101,0.0080101,0.0080101
203,17861.1,1.21071,0.62138,1.17522,0.89988,0.8163,0.89104,0.51467,1.51713,0.79525,1.48017,0.0080002,0.0080002,0.0080002
204,17948.5,1.2112,0.62337,1.16806,0.9001,0.81611,0.89128,0.51488,1.51673,0.79583,1.47943,0.0079903,0.0079903,0.0079903
205,18035.6,1.20563,0.61362,1.16824,0.90013,0.81636,0.89123,0.51471,1.51694,0.79604,1.47993,0.0079804,0.0079804,0.0079804
206,18122.7,1.20979,0.62623,1.17285,0.89928,0.81739,0.89113,0.51496,1.51667,0.79669,1.47936,0.0079705,0.0079705,0.0079705
207,18210.4,1.21378,0.62361,1.1724,0.89861,0.81778,0.8909,0.51488,1.51678,0.7973,1.4791,0.0079606,0.0079606,0.0079606
208,18297.4,1.20704,0.6201,1.17253,0.89896,0.81773,0.89106,0.51494,1.51699,0.79771,1.47941,0.0079507,0.0079507,0.0079507
209,18384.6,1.20782,0.61796,1.16971,0.89867,0.81751,0.89074,0.51453,1.51683,0.79816,1.47899,0.0079408,0.0079408,0.0079408
210,18471.8,1.20332,0.61505,1.16592,0.89671,0.81876,0.89039,0.51442,1.51646,0.79907,1.47826,0.0079309,0.0079309,0.0079309
